ACCOUNT_NUM.hash,OFFNET_INCOMING_Scaled,OFFNET_INCOMING_Outlier,OFFNET_OUTGOING_Scaled,OFFNET_OUTGOING_Outlier,ONNET_INCOMING_Scaled,ONNET_INCOMING_Outlier,ONNET_OUTGOING_Scaled,ONNET_OUTGOING_Outlier,IDD_INCOMING_Scaled,IDD_INCOMING_Outlier,IDD_incoming_country,IDD_OUTGOING_Scaled,IDD_OUTGOING_Outlier,IDD_outgoing_country,Peo_TV_Package,PEO_TV_Scaled,BB_Package,BB_Scaled,TARIFF_NAME,Location_Identifier,GENDER,Sub_Type,Megaline_Package,Package_Type,VAS_Package,VAS_Rental,VAS_One_Time_Charge,Product_Type,MEDIUM,Sub_Update,BB_Extra_GB_Purchased_Scaled,BB_Extra_GB_Amount,Peo_Extra_Channels_Purchased_Scaled,Having_Insurance,Having_Senior_Citizen_Scaled,SMEs_Scaled,Having_Teenagers_Students_Scaled,Having_Working_Professionals_Scaled,Having_Family_Member_Abroad_Scaled,Tamil_Customer
42c1b2886070be82b961acee7c05544f,0.281397174,NO,0.29942602,NO,0.276785714,NO,0.178154435,NO,0.003333333,NO,['STC/Saudi Arabia Incoming II'],0,,,,0,Web Family Plus,0.015625,Web Family Plus,MSAG5200-ISLPC-AGT-NODE480031,F,DOUBLE_PLAY_BV,"['SLT Voice Service', 'AB Copper Access Bearer', 'BB SLT BroadBand Service']","['Voice', 'Other', 'BB']","['Meet Lite', 'Meet Max']",[],"[195.0, 490.0]",[],", ",SINGLE_PLAY -> DOUBLE_PLAY_BV,0.01,2,0,,0.1,0.3,0.5,0.8,0.35,
bcabfd6dcef7d075c1305309040a091c,0.171139129,NO,0.164369113,NO,0.135989011,NO,0.147321429,NO,0,,,0,,,,0,,0,z Sales End_Res SLT Phone,MSAG5200-ISLIDH-KGW-NODE6194491,M,TRIPLE_PLAY,"['AB Copper Access Bearer', 'SLT Voice Service']","['Other', 'Voice']",['E channeling Registration'],[],[],['Megaline'],"C, C",,0,0,0,,0.4,0,0,0,0,
5455c60802d6d55b90a250ff5e3c18b8,0.08607241,NO,0.100495487,NO,0.160542582,NO,0.206313776,NO,0,,,0,,,,0,,0,AB_Copper Access Bearer,MSAG5200PH-AKG-NODE431631,,SINGLE_PLAY,"['SLT Voice Service', 'AB Copper Access Bearer']","['Voice', 'Other']",['AB Service Vacation'],[],[],[],", ",DOUBLE_PLAY_PV -> SINGLE_PLAY,0,0,0,,0,0,0,0.25,0,
0866e1a199b053b6762e99c9f7cacd6b,0.02211702,NO,0.026810243,NO,0.040521978,NO,0.040448391,NO,0.013833333,NO,"['Dhiraagu/Maldives Incoming II', 'TM/ Malaysia Incoming II', 'STC/Saudi Arabia Incoming II']",0.006410256,NO,['Maldive Islands'],PEO_SILVER,0.475,Web LITE,0,Web Lite,ZXDSL9806H-ISLKE-NRP-NODE495731,M,TRIPLE_PLAY,"['SLT PeoTV Service', 'AB Copper Access Bearer', 'BB SLT BroadBand Service']","['PeoTV', 'Other', 'BB']",['Hotline Time Delayed'],[],[],[],", ",TRIPLE_PLAY -> DOUBLE_PLAY_PV,0.001430615,0,0,,0,0.1,0.2,0.4,0.85,
12d21c77b05d5952636c8bd916380c4f,0.176805338,NO,0.179356358,NO,0.206730769,NO,0.202953297,NO,0.1435,YES,"['Maxis/ MY Incoming II', 'DU/UAE Incoming II', 'Ooredoo/Qatar incoming II', 'Orange/France Incoming II', 'Telstra/Australia Incoming II', 'Optus/AU Incoming II', 'PCCW Incoming  II', 'GTS Incoming II', 'BICS/Belgium Incoming II', 'PTCL/Pakistan Incoming II', 'STC/Saudi Arabia Incoming II']",0.431089744,YES,['Canada'],PEO_UTHAYAM,0.95,Web Family Plus,0.335069444,Web Family Plus,UA5000(IPMB)SL-NODE385341,M,TRIPLE_PLAY,"['AB Copper Access Bearer', 'SLT Voice Service', 'BB SLT BroadBand Service', 'SLT PeoTV Service']","['Other', 'Voice', 'BB', 'PeoTV']","['Basic1 TeleLife', 'Meet Lite']",['60'],[195.0],[],", ",DOUBLE_PLAY_BV -> TRIPLE_PLAY,0.001430615,0,0,YES,0.9,0.2,0.6,0.55,1.85,YES
712dcb28554b9021286790a65c99b441,0.028159341,NO,0.026442308,NO,0.236092033,NO,0.024283752,NO,0.093333333,YES,"['Maxis/ MY Incoming II', 'DU/UAE Incoming II', 'Orange/France Incoming II', 'Optus/AU Incoming II', 'Telstra/Australia Incoming II', 'STC/Saudi Arabia Incoming II']",0,,,,0,Web Family Plus,0.041666667,Web Family Plus,MSAG5200-ISLMV-GDM-NODE482491,M,DOUBLE_PLAY_BV,"['AB Copper Access Bearer', 'SLT Voice Service', 'BB SLT BroadBand Service']","['Other', 'Voice', 'BB']","['Sisu Connect', 'Meet Lite']",['30'],[195.0],['Megaline'],"MC, MC",SINGLE_PLAY -> DOUBLE_PLAY_BV,0.01,5,0,,0.3,0.1,0.3,0.55,0.85,
5442aafe8af2df74c7091ad5db81bc76,0.188652865,NO,0.194319074,NO,0.124141484,NO,0.098999215,NO,0.700333333,YES,"['Platinum Incoming II', 'Maxis/ MY Incoming II', 'CTGL/China Incoming II', 'DU/UAE Incoming II', 'KT/Korea Incoming II', 'Orange/France Incoming II', 'Telstra/Australia Incoming II', 'Optus/AU Incoming II', 'STC/Saudi Arabia Incoming II']",0.201923077,YES,"['Jordan - Mobile', 'Korea Republic Of - Mobile']",PEO_SILVER,0.725,Web Family Plus,0.78125,Web Family Plus,MSAG5200BG-NODE431391,M,TRIPLE_PLAY,"['BB SLT BroadBand Service', 'SLT PeoTV Service', 'AB Copper Access Bearer']","['BB', 'PeoTV', 'Other']",['Basic1 TeleLife'],['60'],[],[],", ",,0.008583691,0,0,YES,0.6,0.4,0.6,0.7,1.55,
2d8ca5a210480e456c8ea7ec4fa11778,0.025412088,NO,0.050480769,NO,0.005322802,NO,0.008781397,NO,0,,,0,,,,0,,0,AB_Copper Access Bearer,MSAG5200PH-AKG-NODE431631,,TRIPLE_PLAY,['AB Copper Access Bearer'],['Other'],['Installment'],[],[],[],", ",,0,0,0,,0,0,0,0,0,
6ffa4123f4dd549790e4f30cad18025f,0.101010597,NO,0.008413462,NO,0.156936813,NO,0.229739011,NO,0.140166667,YES,"['HGC/HK Incoming II', 'DU/UAE Incoming II', 'Optus/AU Incoming II', 'Skype/LUX Incoming II', 'Telstra/Australia Incoming II', 'Orange/France Incoming II', 'Singtel/ SP Incoming II', 'STC/Saudi Arabia Incoming II']",0.147435897,YES,"['Australia - Mobile', 'UK - Mobile', 'U.S.A', 'India']",,0,Web Starter,0.503472222,Web Starter,MSAG5200-ISLMV-GDM-NODE482491,F,TRIPLE_PLAY,"['SLT Voice Service', 'AB Copper Access Bearer', 'BB SLT BroadBand Service']","['Voice', 'Other', 'BB']","['Basic1 TeleLife', 'Plus1 TeleLife']","['60', '100']",[],[],", ",,0.01,15,0,YES,0.8,0.2,0.2,0.2,1.85,
a7ce03d7b2855a02b97a8c6fb0297517,0.158187794,NO,0.375147174,NO,0.104223901,NO,0.146291209,NO,0,,,0,,,,0,,0,z Sales End_.Home - Single Play,MSAG5200BG-NODE431391,M,TRIPLE_PLAY,"['AB Copper Access Bearer', 'SLT Voice Service']","['Other', 'Voice']",['Plus1 TeleLife'],['100'],[],[],", ",,0,0,0,YES,0.9,0,0,0,0,
441f52150c8ed81640f369778875e483,0.161654566,NO,0.111582614,NO,0.239697802,NO,0.258854984,NO,0.095833333,YES,"['Maxis/ MY Incoming II', 'CTGL/China Incoming II', 'Telstra/Australia Incoming II', 'UK/BT Incoming II', 'STC/Saudi Arabia Incoming II']",0.051282051,NO,"['Australia - Mobile', 'U.K.', 'Australia', 'U.S.A']",,0,Entree,0,Entree,MSAG5200-ISLMV-GDM-NODE482491,F,TRIPLE_PLAY,"['BB SLT BroadBand Service', 'AB Copper Access Bearer', 'SLT PeoTV Service', 'SLT Voice Service']","['BB', 'Other', 'PeoTV', 'Voice']",['E channeling Registration'],[],[],['Megaline'],"C, C",,0.01,0,0,,0.4,0.1,0.1,0.1,1.35,
53cf04240e64e13e0239026b1f57367f,0.147198783,NO,0.156053768,NO,0.120879121,NO,0.079621272,NO,0,,,0,,,PEO_SILVER,0,Web LITE,0,Web Lite,C300MTP-NODE8700911,M,DOUBLE_PLAY_BV,"['AB Copper Access Bearer', 'SLT Voice Service', 'BB SLT BroadBand Service']","['Other', 'Voice', 'BB']",['Basic1 TeleLife'],['100'],[],[],", ",,0.01,0,0,YES,0.8,0.1,0.1,0.1,0,
3c2f12cb056e84fc1149af42c4d0d151,0.054241889,NO,0.184899922,NO,0.126201923,NO,0.30533752,YES,0,,,0,,,PEO_SILVER_PLUS,0.7125,Any Joy,0.322916667,Any Joy,MSAG5200PH-AKG-NODE431631,M,TRIPLE_PLAY,"['SLT Voice Service', 'AB Copper Access Bearer', 'SLT PeoTV Service', 'BB SLT BroadBand Service']","['Voice', 'Other', 'PeoTV', 'BB']","['Meet Max', 'Meet Lite']",[],"[490.0, 195.0]",[],", ",,0,0,0,,0,0.2,0.6,1,0,
2bf168220ef94f109948df09b551b139,0.188922684,NO,0.149946036,NO,0.055975275,NO,0.028797096,NO,0.003333333,NO,['Orange/France Incoming II'],0,,,,0,Web LITE,0,Web Lite,MSAG5200-ISLBZ-NODE435881,M,TRIPLE_PLAY,"['BB SLT BroadBand Service', 'AB Copper Access Bearer', 'SLT Voice Service']","['BB', 'Other', 'Voice']",['Plus1 TeleLife'],['100'],[],[],", ",,0.01,0,0,YES,0.8,0.1,0.1,0.1,0.35,
13492052229a47904c3c8713a0280201,0.164614403,NO,0.304895997,NO,0.094951923,NO,0.182201727,NO,0,,,0,,,PEO_SILVER,0.6,Web LITE,0.397569444,Web Lite,UA5000(IPMB)IM-NODE391531,F,TRIPLE_PLAY,"['BB SLT BroadBand Service', 'SLT Voice Service', 'AB Copper Access Bearer', 'SLT PeoTV Service']","['BB', 'Voice', 'Other', 'PeoTV']","['Basic1 TeleLife', 'Plus1 TeleLife', 'Meet Lite']","['60', 100.0]",[195.0],['Megaline'],"C, C",,0.01,16,0,YES,0.6,0.2,0.5,0.75,0,
d29514c1942f86c2d62da4f6b758a598,0.03722691,NO,0.062867936,NO,0.034512363,NO,0.0855573,NO,0,,,0,,,,0,Web LITE,0.3125,Web Lite,MSAG5200PH-AKG-NODE431631,M,TRIPLE_PLAY,"['SLT Voice Service', 'AB Copper Access Bearer', 'BB SLT BroadBand Service']","['Voice', 'Other', 'BB']",['Meet Lite'],[],[195.0],[],", ",,0.01,5,0,,0,0.1,0.3,0.55,0,
ef57d9742b9cf08c8685ae514178e8a4,0.01493001,NO,0.019966641,NO,0.091346154,NO,0.059409341,NO,0.0025,NO,['Nowtel Incoming II'],0,,,,0,,0.204861111,Basic 1 Monthly premium,MSAG5200-ISLMLT-VMD-NODE4145091,F,TRIPLE_PLAY,['SLT Voice Service'],['Voice'],"['Basic1 TeleLife', 'Telehealth']","[60.0, '100']",[],"['Megaline', 'Megaline']","C, C, C, C",,0,8,0,YES,0.5,0,0,0.2,0.1,
4fa0ad81a2ce7228a5fc6bfad0e5823a,0.118745094,NO,0.173616562,NO,0.150583791,NO,0.076211735,NO,0.093,YES,"['Maxis/ MY Incoming II', 'Telstra/Australia Incoming II', 'CTGL/China Incoming II', 'LG U+/S. Korea Incoming II']",0,,,,0,,0,z Sales End_.Home - Single Play,MSAG5200-ISLPC-AGT-NODE480031,F,TRIPLE_PLAY,"['SLT Voice Service', 'AB Copper Access Bearer']","['Voice', 'Other']","['Basic1 TeleLife', 'E channeling Registration']",['60'],[],['Megaline'],"C, C",,0,0,0,YES,0.5,0,0,0.2,0.35,
67a2a166edc24b4f6777db254dd50503,0.167631476,NO,0.282157575,NO,0.028159341,NO,0.038559655,NO,0,,,0,,,,0,Web PAL,0.421875,Web Pal,MSAG5200-ISLMT-AVR-NODE467161,F,DOUBLE_PLAY_BV,"['SLT Voice Service', 'AB Copper Access Bearer', 'BB SLT BroadBand Service']","['Voice', 'Other', 'BB']",['Meet Lite'],[],[195.0],[],", ",SINGLE_PLAY -> DOUBLE_PLAY_BV,0.01,17,0,,0,0.2,0.4,0.65,0,
42b90109a2d00e2229e421ca1e4a8f8f,0.096129317,NO,0.105572998,NO,0.178571429,NO,0.242543171,NO,0.3315,YES,"['HGC/HK Incoming II', 'Maxis/ MY Incoming II', 'Platinum Incoming II', 'DU/UAE Incoming II', 'CTGL/China Incoming II', 'Orange/France Incoming II', 'Telstra/Australia Incoming II', 'PTCL/Pakistan Incoming II', 'STC/Saudi Arabia Incoming II']",0.060897436,NO,['United Arab Emirates'],PEO_SILVER,0.95,Web LITE,0.442708333,Web Lite,MSAG5200-ISLHK-OCC-NODE506561,F,TRIPLE_PLAY,"['SLT Voice Service', 'SLT PeoTV Service', 'BB SLT BroadBand Service']","['Voice', 'PeoTV', 'BB']",['Meet Lite'],[],[195.0],[],", ",,0.01,6,0,,0,0.2,0.6,0.75,1.35,
0c101d66650e325caadc4759d5b64042,0.012820513,NO,0.061666013,NO,0.002575549,NO,0.101406182,,0,,,0,,,,0,,0.234375,Home Double Play BB with My Phone,C300MNW-MEE-NODE18887751,M,TRIPLE_PLAY,"['AB Copper Access Bearer', 'SLT Voice Service']","['Other', 'Voice']",['Basic Phone Installment'],[],[],[],", ",,0.01,0,0,,0.3,0.1,0.1,0.3,0,
1f94d46ef3f01af42a42dadaaf9163ae,0.269696821,NO,0.049646782,NO,0.266483516,NO,0.101599294,NO,0.009166667,NO,"['Maxis/ MY Incoming II', 'Orange/France Incoming II', 'DU/UAE Incoming II']",0,,,,0,,0,AB_Copper Access Bearer,MSAG5200-ISLMT-AVR-NODE467161,M,SINGLE_PLAY,"['SLT Voice Service', 'AB Copper Access Bearer']","['Voice', 'Other']","['Meet Max', 'Meet Lite']",[],"[490.0, 195.0]",[],", ",SINGLE_PLAY -> DOUBLE_PLAY_BV,0,29,0,,0,0.2,0.4,0.7,0.35,
e04b93661c2af2468cbcd90cc610c9ae,0.052050628,NO,0.022002551,NO,0.103021978,NO,0.250686813,NO,0.01,NO,"['Orange/France Incoming II', 'STC/Saudi Arabia Incoming II']",0,,,,0,,0,z Sales End_Res SLT Phone,MSAG5200-ISLMH-POL-NODE491451,M,TRIPLE_PLAY,"['AB Copper Access Bearer', 'SLT Voice Service']","['Other', 'Voice']","['E channeling Registration', 'Telehealth']",['100'],[],"['Megaline', 'Megaline']","C, C, C, C",,0,0,0,YES,0.8,0,0,0,0.6,
0f4a5e369a4420219964435ae58f5489,0.109865581,NO,0.030416013,NO,0.084134615,NO,0.264324961,NO,0.0025,NO,['STC/Saudi Arabia Incoming II'],0,,,PEO_SILVER,0.83125,Web Starter,0.640625,Web Starter,UA5000(IPMB)SL-NODE385341,,TRIPLE_PLAY,"['BB SLT BroadBand Service', 'SLT Voice Service', 'AB Copper Access Bearer', 'SLT PeoTV Service']","['BB', 'Voice', 'Other', 'PeoTV']",['Plus1 TeleLife'],[100.0],[],['Megaline'],"C, C",DOUBLE_PLAY_BV -> TRIPLE_PLAY,0.00286123,0,0,YES,0.5,0.2,0.4,0.3,0.35,
af62d52e9ba41faa64c7fb655917c731,0.029614731,NO,0.029214089,NO,0.043784341,NO,0.042974882,NO,0.075166667,YES,"['Orange/France Incoming II', 'Telstra/Australia Incoming II', 'Optus/AU Incoming II', 'Singtel/ SP Incoming II', 'STC/Saudi Arabia Incoming II']",0.096153846,YES,"['Australia - Mobile', 'United Arab Emirates  - Mobile']",PEO_SILVER,0.65,Student Package 1,0,Student Package 1,MSAG5200-ISLIDH-KGW-NODE6194491,M,TRIPLE_PLAY,"['AB Copper Access Bearer', 'SLT Voice Service', 'SLT PeoTV Service', 'BB SLT BroadBand Service']","['Other', 'Voice', 'PeoTV', 'BB']",['Video on Demand'],[],[],[],", ",TRIPLE_PLAY -> SINGLE_PLAY,0.01,0,0,,0.3,0.1,0.4,0.2,1.6,
5822303f1d9c5a0b792328e74ad09613,0.027268119,NO,0.040669152,NO,0.017342033,NO,0.041380495,NO,0.153666667,YES,"['DU/UAE Incoming II', 'CTGL/China Incoming II', 'Orange/France Incoming II', 'Telstra/Australia Incoming II', 'Lebara Incoming II', 'Singtel/ SP Incoming II', 'PTCL/Pakistan Incoming II', 'STC/Saudi Arabia Incoming II']",0.012820513,NO,['France - Mobile'],,0,Broadband Experience Package,0,Broadband Experience Package,MSAG5200-ISLMV-GDM-NODE482491,M,TRIPLE_PLAY,"['BB SLT BroadBand Service', 'AB Copper Access Bearer']","['BB', 'Other']","['E channeling Registration', 'E channeling Subscription']",[],[],"['Megaline', 'Megaline']","C, C, C, C",,0.01,0,0,,0.3,0.1,0.1,0.1,1.35,
f9d084696a16cd0ec64b5e0663638546,0.160419937,NO,0.183599882,NO,0.035714286,NO,0.040816327,NO,0,,,0,,,,0,Web Family Plus,0,Web Family Plus,MSAG5200PH-AKG-NODE431631,M,DOUBLE_PLAY_BV,"['SLT Voice Service', 'AB Copper Access Bearer', 'BB SLT BroadBand Service']","['Voice', 'Other', 'BB']","['Basic1 TeleLife', 'Plus1 TeleLife']","['60', '100']",[],[],", ",DOUBLE_PLAY_BV -> SINGLE_PLAY,0.01,0,0,YES,0.8,0.1,0.1,0.1,0,
daa74e4f9afbb374acc64969fe778808,0.079662153,NO,0.071183281,NO,0.122252747,NO,0.333104396,YES,0.003333333,NO,['Orange/France Incoming II'],0,,,,0,Web Pro,0,Web Pro,MSAG5200BG-NODE431391,,DOUBLE_PLAY_BV,"['SLT PeoTV Service', 'AB Copper Access Bearer', 'SLT Voice Service', 'BB SLT BroadBand Service']","['PeoTV', 'Other', 'Voice', 'BB']","['BB Detailed Reports ', 'PEO TV GO OTT A la carte channels', 'BB Entertainment Unlimited', 'BB YouTube Bundle', 'Meet Max', 'BB Report Subscription Charge']","[100, '1990', '155', 40.0]",[490.0],"['Megaline', 'Megaline']",,SINGLE_PLAY -> DOUBLE_PLAY_BV,0.032904149,210,0.175824176,,0,0.5,0.3,0.35,0.35,
a4025297136f28dce5916f32d1354d24,0.039001177,NO,0.071183281,NO,0.100629724,,0.0148646,NO,0,,,0,,,,0,Web PAL,0.166666667,Web Pal,MSAG5200-ISLMLT-VMD-NODE4145091,M,TRIPLE_PLAY,"['BB SLT BroadBand Service', 'SLT Voice Service']","['BB', 'Voice']","['BB YouTube Bundle', 'BB Messenger Bundle']","['155', '45']",[],[],", ",,0.01,0,0,,0,0.3,0.1,0.3,0,
995843835249d62d1a6e247a9a10d1b9,0.124533948,NO,0.136724882,NO,0.055803571,NO,0.035076531,NO,0.005,NO,"['Maxis/ MY Incoming II', 'Telstra/Australia Incoming II']",0,,,,0,,0,AB_Copper Access Bearer,MSAG5200-ISLBZ-NODE435881,M,SINGLE_PLAY,"['SLT Voice Service', 'AB Copper Access Bearer', 'SLT PeoTV Service']","['Voice', 'Other', 'PeoTV']",['Basic1 TeleLife'],['60'],[],[],", ",SINGLE_PLAY -> DOUBLE_PLAY_PV,0,0,0,YES,0.8,0,0,0,0.35,
439a57bb967c988af3902e8454d634a1,0.073480835,NO,0.065639717,NO,0.262362637,NO,0.184065934,NO,0,,,0,,,PEO_SILVER,0.79375,,0.895833333,Cu_Peo Silver,UA5000(IPMB)SL-NODE385341,F,TRIPLE_PLAY,"['SLT Voice Service', 'AB Copper Access Bearer', 'SLT PeoTV Service']","['Voice', 'Other', 'PeoTV']",['Basic1 TeleLife'],['60'],[],[],", ",DOUBLE_PLAY_BV -> TRIPLE_PLAY,0.020028612,25,0,YES,0.8,0.4,0.6,0.5,0,
210b73b2c3bd98801013ecad7ceae9ec,0.025379383,NO,0.032819859,NO,0.013221154,NO,0.051290228,NO,0,,,0,,,PEO_SILVER,0.35625,,0,Plus 1 Monthly premium,MSAG5200-ISLPC-AGT-NODE480031,M,TRIPLE_PLAY,"['SLT Voice Service', 'SLT PeoTV Service', 'AB Copper Access Bearer']","['Voice', 'PeoTV', 'Other']","['Plus1 TeleLife', 'Telehealth']","[100.0, '100']",[],"['Megaline', 'Megaline']","C, C, C, C",TRIPLE_PLAY -> DOUBLE_PLAY_PV,0,0,0,YES,0.8,0,0.1,0.3,0,
7b7b34a5b9d59f774148138958f59610,0.170133438,NO,0.091615973,NO,0.228021978,NO,0.137975863,NO,0.014166667,NO,"['PTCL/Pakistan Incoming II', 'Telstra/Australia Incoming II', 'DU/UAE Incoming II']",0,,,,0,,0,z Sales End_.Home - Single Play,MSAG5200-ISLIDH-KGW-NODE6194491,F,SINGLE_PLAY,"['AB Copper Access Bearer', 'SLT Voice Service']","['Other', 'Voice']",['Telehealth'],['165'],[],['Megaline'],"C, C",DOUBLE_PLAY_BV -> SINGLE_PLAY,0,0,0,YES,0.9,0,0,0.2,0.6,
12e8ff3dc92bc4fdbd7840c05468bc09,0.051846219,NO,0.071183281,NO,0.086023352,NO,0.022419545,NO,0,,,0,,,PEO_SILVER,0,,0,AB_Copper Access Bearer,MSAG5200-ISLMT-AVR-NODE467161,M,TRIPLE_PLAY,"['SLT Voice Service', 'AB Copper Access Bearer']","['Voice', 'Other']","['Meet Lite', 'Meet Max']",[],"[195.0, 490.0]",[],", ",SINGLE_PLAY -> TRIPLE_PLAY,0,13,0,,0.3,0.2,0.4,0.5,0,
fc1a1fe57837b41d1d9ad2eac3f55cf9,0.059090463,NO,0.028012166,NO,0.01356456,NO,0.094731162,NO,0.003333333,NO,['PCCW Incoming  II'],0,,,PEO_SILVER,0.91875,Web Starter,0.661458333,Web Starter,MSAG5200-ISLMT-AVR-NODE467161,M,TRIPLE_PLAY,"['AB Copper Access Bearer', 'SLT Voice Service', 'BB SLT BroadBand Service', 'SLT PeoTV Service']","['Other', 'Voice', 'BB', 'PeoTV']",['Meet Lite'],[],[195.0],[],", ",SINGLE_PLAY -> TRIPLE_PLAY,0.01,6,0,,0.3,0.4,0.8,0.75,0.1,
2c98d4759ee2eca3f2d966be8739c1fa,0.485822214,YES,0.560316915,YES,0.331559066,NO,0.415865385,YES,0.101666667,YES,"['TIS/Italy Incoming II', 'Dhiraagu/Maldives Incoming II', 'Maxis/ MY Incoming II', 'DU/UAE Incoming II', 'Ooredoo/Qatar incoming II', 'CTGL/China Incoming II', 'Orange/France Incoming II', 'Telstra/Australia Incoming II', 'STC/Saudi Arabia Incoming II']",0,,,,0,Web PAL,0,Web Pal,MSAG5200-ISLBZ-NODE435881,,TRIPLE_PLAY,"['AB WireLess Access', 'SLT PeoTV Service', 'SLT Voice Service', 'BB SLT BroadBand Service', 'AB Copper Access Bearer']","['Other', 'PeoTV', 'Voice', 'BB', 'Other']",['PEO TV GO OTT A la carte channels'],[100],[],[],,SINGLE_PLAY -> DOUBLE_PLAY_BV,0.131616595,0,0.01,,0.2,0.1,0.1,0.1,1.35,
77368046c2b6346302c395082062a7c4,0.003777473,NO,0.003605769,NO,0.001373626,NO,0.004979396,NO,0,,,0,,,,0,,0.079861111,AB_Copper Access Bearer,MSAG5200-ISLMLT-VMD-NODE4145091,M,TRIPLE_PLAY,"['AB Copper Access Bearer', 'SLT Voice Service']","['Other', 'Voice']",['Meet Lite'],[],[195.0],[],", ",,0,3,0,,0,0,0.2,0.45,0,
e837ae443b97bb7f10f2c95e31ae6301,0.207711931,NO,0.093283948,NO,0.246565934,NO,0.163559655,NO,0.006666667,NO,['Orange/France Incoming II'],0,,,,0,,0,TR 2016_.Home - Single Play,MSAG5200-ISLND-PHG-NODE500241,M,TRIPLE_PLAY,"['SLT Voice Service', 'AB Copper Access Bearer']","['Voice', 'Other']","['PeoTPackage Transfer', 'Video on Demand']",[],[],[],", ",TRIPLE_PLAY -> SINGLE_PLAY,0,0,0,,0.4,0,0,0,0.35,
3dea4efc1be6374e3fab786c47d53859,0.016794218,NO,0.020432692,NO,0.050309066,NO,0.050505298,NO,0.009166667,NO,"['Telstra/Australia Incoming II', 'DU/UAE Incoming II']",0,,,PEO_UNNATHAM,0.91875,,0,AB_Copper Access Bearer,C300MIDH-IDJ-NODE11065541,M,TRIPLE_PLAY,"['SLT Voice Service', 'SLT PeoTV Service', 'AB Copper Access Bearer']","['Voice', 'PeoTV', 'Other']",['Plus1 TeleLife'],['100'],[],[],", ",,0,0,0,YES,0.5,0,0.2,0.3,0.35,YES
7d5c2e0e04f42483da19c2d9e9c7746e,0.061854069,NO,0.118794152,NO,0.025412088,NO,0.04277865,NO,0,,,0,,,PEO_SILVER,0.05,Web LITE,0.010416667,Web Lite,MSAG5200PH-AKG-NODE431631,F,TRIPLE_PLAY,"['BB SLT BroadBand Service', 'SLT PeoTV Service', 'AB Copper Access Bearer', 'SLT Voice Service']","['BB', 'PeoTV', 'Other', 'Voice']","['Meet Lite', 'Meet Max']",[],"[195.0, 490.0]",[],", ",DOUBLE_PLAY_BV -> TRIPLE_PLAY,0.01,67,0,,0,0.3,0.5,0.8,0,
0be59dc046f0cbed83ddb8af3ce2816a,0.168122057,NO,0.179160126,NO,0.084649725,NO,0.141679749,NO,0.0085,NO,"['PTCL/Pakistan Incoming II', 'Orange/France Incoming II', 'CTGL/China Incoming II', 'STC/Saudi Arabia Incoming II']",0,,,,0,Web Family Plus,0,Web Family Plus,MSAG5200-ISLND-PHG-NODE500241,M,TRIPLE_PLAY,"['BB SLT BroadBand Service', 'SLT Voice Service', 'AB Copper Access Bearer']","['BB', 'Voice', 'Other']","['E channeling Registration', 'Plus1 TeleLife', 'Basic1 TeleLife']","[100.0, '60']",[],"['Megaline', 'Megaline']","C, C, C, C",,0.008583691,220,0,YES,0.9,0.1,0.1,0.1,0.85,
f0bfe44633863028b5519512c5177184,0.037341379,NO,0.071649333,NO,0.198489011,NO,0.263858909,NO,0,,,0,,,,0,Any Joy,0.157986111,Any Joy,MSAG5200-ISLPC-AGT-NODE480031,M,TRIPLE_PLAY,"['SLT Voice Service', 'AB Copper Access Bearer', 'BB SLT BroadBand Service']","['Voice', 'Other', 'BB']",['Meet Lite'],[],[195.0],[],", ",,0.01,32,0,,0.3,0.1,0.3,0.35,0,
8d0762dd1e3f336c32fb29c9e07bf540,0.001201923,NO,0.002403846,NO,0.002747253,NO,0.001569859,NO,0,,,0,,,PEO_SILVER,0.21875,,0.145833333,AB_Copper Access Bearer,MSAG5200-ISLMT-AVR-NODE467161,M,TRIPLE_PLAY,['AB Copper Access Bearer'],['Other'],['AB Service Vacation'],[],[],[],", ",,0,5,0,,0,0,0,0.45,0,
82e719a1d750d1d127cf505e61be451d,0.14123005,NO,0.055558281,NO,0.231456044,NO,0.087151688,NO,0.051333333,NO,"['NT/Nepal Incoming II', 'Orange/France Incoming II', 'Telstra/Australia Incoming II']",0,,,PEO_SILVER,0.56875,Web LITE,0.21875,Web Lite,C300MIDH-IDJ-NODE11065541,M,TRIPLE_PLAY,"['SLT Voice Service', 'AB Copper Access Bearer', 'SLT PeoTV Service', 'BB SLT BroadBand Service']","['Voice', 'Other', 'PeoTV', 'BB']","['Sisu Connect', 'Meet Max']",['30'],[490.0],[],", ",,0.01,0,0,,0,0.3,0.4,0.65,0.6,
b898c1b222e56ec9e731b211a8878f48,0.023858582,NO,0.149112049,NO,0.002575549,NO,0.009517268,NO,0.040166667,NO,"['Etisalat/UAE Incoming II', 'HGC/HK Incoming II', 'DU/UAE Incoming II', 'Orange/France Incoming II', 'Telstra/Australia Incoming II', 'PTCL/Pakistan Incoming II', 'STC/Saudi Arabia Incoming II']",0.366987179,YES,['United Arab Emirates  - Mobile'],,0,Any Beat,0.197916667,Any Beat,MSAG5200-ISLMT-AVR-NODE467161,F,TRIPLE_PLAY,"['SLT Voice Service', 'BB SLT BroadBand Service']","['Voice', 'BB']","['Meet Lite', 'Meet Max']",[],"[195.0, 490.0]",[],", ",,0.01,10,0,,0,0.3,0.5,0.8,1.6,
