,event_source,ONNET_OUTGOING_Usage,ONNET_INCOMING,OFFNET_OUTGOING_Usage,OFFNET_INCOMING_Usage,IDD_INCOMING_Usage,Peo_TV_Package,PEO_TV_Usage,Location_Identifier
968,112819707,MEDIUM,MEDIUM,LOW,LOW,MEDIUM,NO,NO,MSAG5200-ISLND-PHG-NODE500241
969,112819798,LOW,LOW,MEDIUM,MEDIUM,LOW,NO,NO,MSAG5200-ISLND-PHG-NODE500241
970,112819943,LOW,MEDIUM,HIGH,MEDIUM,LOW,NO,NO,MSAG5200-ISLND-PHG-NODE500241
971,112819968,MEDIUM,MEDIUM,MEDIUM,MEDIUM,NO,NO,NO,MSAG5200-ISLND-PHG-NODE500241
972,112819977,LOW,LOW,LOW,LOW,LOW,NO,NO,MSAG5200-ISLND-PHG-NODE500241
973,112819985,LOW,MEDIUM,LOW,MEDIUM,NO,PEO_SILVER,MEDIUM,MSAG5200-ISLND-PHG-NODE500241
974,112819988,LOW,LOW,LOW,LOW,LOW,NO,NO,MSAG5200-ISLND-PHG-NODE500241
975,112820127,MEDIUM,MEDIUM,LOW,MEDIUM,NO,NO,NO,MSAG5200-ISLND-PHG-NODE500241
976,112820138,LOW,NO,LOW,LOW,NO,PEO_SILVER_PLUS,LOW,MSAG5200-ISLND-PHG-NODE500241
977,112820232,MEDIUM,MEDIUM,MEDIUM,LOW,NO,NO,NO,MSAG5200-ISLND-PHG-NODE500241
978,112820261,MEDIUM,MEDIUM,LOW,LOW,MEDIUM,NO,NO,MSAG5200-ISLND-PHG-NODE500241
979,112820478,MEDIUM,MEDIUM,LOW,MEDIUM,MEDIUM,PEO_UTHAYAM,MEDIUM,MSAG5200-ISLND-PHG-NODE500241
980,112820636,MEDIUM,MEDIUM,MEDIUM,MEDIUM,NO,NO,NO,MSAG5200-ISLND-PHG-NODE500241
981,112820768,LOW,LOW,MEDIUM,LOW,NO,NO,NO,MSAG5200-ISLND-PHG-NODE500241
982,112820787,LOW,LOW,LOW,LOW,LOW,NO,NO,MSAG5200-ISLND-PHG-NODE500241
983,112820855,LOW,LOW,LOW,LOW,LOW,PEO_SILVER,MEDIUM,MSAG5200-ISLND-PHG-NODE500241
984,112820891,LOW,LOW,LOW,LOW,NO,PEO_SILVER,MEDIUM,MSAG5200-ISLND-PHG-NODE500241
985,112821095,LOW,LOW,LOW,LOW,LOW,NO,NO,MSAG5200-ISLND-PHG-NODE500241
986,112821250,LOW,LOW,LOW,LOW,MEDIUM,NO,NO,MSAG5200-ISLND-PHG-NODE500241
987,112821354,LOW,NO,NO,LOW,NO,NO,NO,MSAG5200-ISLND-PHG-NODE500241
988,112821819,MEDIUM,LOW,LOW,MEDIUM,LOW,NO,NO,MSAG5200-ISLND-PHG-NODE500241
989,112821912,MEDIUM,LOW,LOW,LOW,MEDIUM,NO,NO,MSAG5200-ISLND-PHG-NODE500241
990,112821938,LOW,LOW,LOW,LOW,NO,NO,NO,MSAG5200-ISLND-PHG-NODE500241
991,112821957,LOW,LOW,MEDIUM,LOW,LOW,NO,NO,MSAG5200-ISLND-PHG-NODE500241
992,112822103,MEDIUM,MEDIUM,LOW,LOW,LOW,NO,NO,MSAG5200-ISLND-PHG-NODE500241
993,112822209,LOW,MEDIUM,LOW,MEDIUM,LOW,NO,NO,MSAG5200-ISLND-PHG-NODE500241
994,112822225,LOW,MEDIUM,MEDIUM,MEDIUM,MEDIUM,NO,NO,MSAG5200-ISLND-PHG-NODE500241
995,112822269,LOW,MEDIUM,MEDIUM,MEDIUM,NO,NO,NO,MSAG5200-ISLND-PHG-NODE500241
996,112822277,LOW,LOW,LOW,LOW,NO,PEO_SILVER,MEDIUM,MSAG5200-ISLND-PHG-NODE500241
997,112822299,LOW,LOW,LOW,LOW,MEDIUM,PEO_UTHAYAM,MEDIUM,MSAG5200-ISLND-PHG-NODE500241
998,112822382,LOW,MEDIUM,LOW,MEDIUM,LOW,NO,NO,MSAG5200-ISLND-PHG-NODE500241
999,112822657,LOW,LOW,MEDIUM,MEDIUM,NO,PEO_SILVER,HIGH,MSAG5200-ISLND-PHG-NODE500241
1000,112822811,MEDIUM,LOW,HIGH,MEDIUM,LOW,NO,NO,MSAG5200-ISLND-PHG-NODE500241
1001,112822838,LOW,LOW,LOW,LOW,NO,NO,NO,MSAG5200-ISLND-PHG-NODE500241
1002,112822888,LOW,MEDIUM,MEDIUM,LOW,MEDIUM,NO,NO,MSAG5200-ISLND-PHG-NODE500241
1003,112822902,LOW,LOW,LOW,LOW,NO,NO,NO,MSAG5200-ISLND-PHG-NODE500241
1004,112823104,MEDIUM,HIGH,MEDIUM,MEDIUM,LOW,PEO_SILVER,HIGH,MSAG5200-ISLND-PHG-NODE500241
1005,112823107,MEDIUM,LOW,LOW,LOW,MEDIUM,NO,NO,MSAG5200-ISLND-PHG-NODE500241
1006,112823611,MEDIUM,MEDIUM,MEDIUM,HIGH,LOW,PEO_SILVER,HIGH,MSAG5200-ISLND-PHG-NODE500241
1007,112823682,MEDIUM,MEDIUM,MEDIUM,MEDIUM,MEDIUM,NO,NO,MSAG5200-ISLND-PHG-NODE500241
1008,112823840,MEDIUM,LOW,LOW,LOW,MEDIUM,NO,NO,MSAG5200-ISLND-PHG-NODE500241
1009,112823914,LOW,LOW,LOW,LOW,LOW,PRANAMA,MEDIUM,MSAG5200-ISLND-PHG-NODE500241
1010,112824110,LOW,LOW,LOW,LOW,NO,NO,NO,MSAG5200-ISLND-PHG-NODE500241
1011,112824332,LOW,LOW,MEDIUM,LOW,NO,PEO_SILVER,HIGH,MSAG5200-ISLND-PHG-NODE500241
1012,112824730,MEDIUM,MEDIUM,MEDIUM,MEDIUM,NO,PEO_SILVER,HIGH,MSAG5200-ISLND-PHG-NODE500241
1013,112824903,LOW,NO,NO,NO,NO,NO,NO,MSAG5200-ISLND-PHG-NODE500241
1014,112825384,LOW,LOW,HIGH,MEDIUM,NO,NO,NO,MSAG5200-ISLND-PHG-NODE500241
1015,112825455,MEDIUM,LOW,LOW,MEDIUM,LOW,NO,NO,MSAG5200-ISLND-PHG-NODE500241
1016,112825466,MEDIUM,MEDIUM,LOW,LOW,NO,NO,NO,MSAG5200-ISLND-PHG-NODE500241
1017,112825536,LOW,LOW,LOW,NO,NO,NO,NO,MSAG5200-ISLND-PHG-NODE500241
1018,112825538,MEDIUM,LOW,LOW,LOW,NO,NO,NO,MSAG5200-ISLND-PHG-NODE500241
1019,112825551,LOW,LOW,MEDIUM,MEDIUM,NO,NO,NO,MSAG5200-ISLND-PHG-NODE500241
1020,112825607,LOW,LOW,LOW,LOW,NO,PEO_SILVER,LOW,MSAG5200-ISLND-PHG-NODE500241
1021,112825686,LOW,LOW,LOW,LOW,NO,NO,NO,MSAG5200-ISLND-PHG-NODE500241
1022,112826286,MEDIUM,MEDIUM,MEDIUM,LOW,LOW,NO,NO,MSAG5200-ISLND-PHG-NODE500241
1023,112826701,MEDIUM,MEDIUM,HIGH,MEDIUM,LOW,NO,NO,MSAG5200-ISLND-PHG-NODE500241
1024,112826765,MEDIUM,MEDIUM,MEDIUM,MEDIUM,MEDIUM,PEO_SILVER,HIGH,MSAG5200-ISLND-PHG-NODE500241
1025,112826802,LOW,LOW,LOW,LOW,MEDIUM,NO,NO,MSAG5200-ISLND-PHG-NODE500241
1026,112826841,LOW,LOW,LOW,LOW,LOW,NO,NO,MSAG5200-ISLND-PHG-NODE500241
1027,112826935,MEDIUM,MEDIUM,LOW,LOW,NO,NO,NO,MSAG5200-ISLND-PHG-NODE500241
1028,112827037,MEDIUM,HIGH,MEDIUM,MEDIUM,MEDIUM,PEO_SILVER,MEDIUM,MSAG5200-ISLND-PHG-NODE500241
1029,112827062,MEDIUM,MEDIUM,LOW,MEDIUM,LOW,NEW_YEAR_TREAT,HIGH,MSAG5200-ISLND-PHG-NODE500241
1030,112827431,MEDIUM,MEDIUM,LOW,LOW,LOW,NO,NO,MSAG5200-ISLND-PHG-NODE500241
1031,112827456,LOW,MEDIUM,MEDIUM,MEDIUM,LOW,NO,NO,MSAG5200-ISLND-PHG-NODE500241
1032,112827624,MEDIUM,MEDIUM,MEDIUM,MEDIUM,LOW,PEO_SILVER,HIGH,MSAG5200-ISLND-PHG-NODE500241
1033,112827642,LOW,LOW,LOW,LOW,LOW,NO,NO,MSAG5200-ISLND-PHG-NODE500241
1034,112827690,LOW,LOW,LOW,LOW,NO,NO,NO,MSAG5200-ISLND-PHG-NODE500241
1035,112827728,LOW,MEDIUM,LOW,LOW,LOW,PRANAMA,LOW,MSAG5200-ISLND-PHG-NODE500241
1036,112827735,LOW,LOW,LOW,LOW,NO,PEO_PLATINUM,NO,MSAG5200-ISLND-PHG-NODE500241
1037,112827746,MEDIUM,MEDIUM,MEDIUM,HIGH,MEDIUM,NO,NO,MSAG5200-ISLND-PHG-NODE500241
1038,112827764,LOW,NO,NO,NO,NO,NO,NO,MSAG5200-ISLND-PHG-NODE500241
1039,112827768,LOW,LOW,LOW,LOW,NO,PEO_GOLD,NO,MSAG5200-ISLND-PHG-NODE500241
1040,112827880,MEDIUM,MEDIUM,HIGH,HIGH,HIGH,NO,NO,MSAG5200-ISLND-PHG-NODE500241
1041,112827885,MEDIUM,LOW,LOW,LOW,NO,PEO_SILVER,MEDIUM,MSAG5200-ISLND-PHG-NODE500241
1042,112827890,MEDIUM,LOW,HIGH,MEDIUM,LOW,NO,NO,MSAG5200-ISLND-PHG-NODE500241
1043,112827924,HIGH,MEDIUM,HIGH,MEDIUM,NO,NO,NO,MSAG5200-ISLND-PHG-NODE500241
1044,112828024,LOW,LOW,LOW,LOW,NO,NO,NO,MSAG5200-ISLND-PHG-NODE500241
1045,112828145,MEDIUM,MEDIUM,MEDIUM,MEDIUM,HIGH,PEO_UTHAYAM,NO,MSAG5200-ISLND-PHG-NODE500241
1046,112828356,LOW,LOW,LOW,LOW,LOW,NO,NO,MSAG5200-ISLND-PHG-NODE500241
1047,112828959,MEDIUM,MEDIUM,MEDIUM,MEDIUM,NO,NO,NO,MSAG5200-ISLND-PHG-NODE500241
1048,112828960,MEDIUM,MEDIUM,MEDIUM,MEDIUM,HIGH,NO,NO,MSAG5200-ISLND-PHG-NODE500241
1049,112828990,LOW,LOW,LOW,MEDIUM,LOW,NO,NO,MSAG5200-ISLND-PHG-NODE500241
1050,112829066,LOW,LOW,LOW,LOW,LOW,NO,NO,MSAG5200-ISLND-PHG-NODE500241
1051,112829133,LOW,LOW,LOW,LOW,LOW,NO,NO,MSAG5200-ISLND-PHG-NODE500241
1052,112829210,LOW,NO,NO,NO,NO,PEO_SILVER,NO,MSAG5200-ISLND-PHG-NODE500241
1053,112829226,MEDIUM,HIGH,HIGH,HIGH,LOW,NO,NO,MSAG5200-ISLND-PHG-NODE500241
1054,112829415,LOW,LOW,LOW,LOW,NO,PEO_TITANIUM,MEDIUM,MSAG5200-ISLND-PHG-NODE500241
1055,112829417,MEDIUM,LOW,MEDIUM,MEDIUM,LOW,PEO_SILVER,LOW,MSAG5200-ISLND-PHG-NODE500241
1056,112829749,LOW,LOW,LOW,MEDIUM,NO,NO,NO,MSAG5200-ISLND-PHG-NODE500241
1057,112830400,HIGH,MEDIUM,HIGH,HIGH,LOW,NO,NO,MSAG5200PK-NODE438641
1058,112831618,LOW,LOW,MEDIUM,LOW,NO,NO,NO,MSAG5200PK-NODE438641
1059,112831931,LOW,LOW,LOW,LOW,NO,PEO_SILVER,HIGH,MSAG5200-ISLPK-PNU-NODE6136021
1060,112832070,LOW,LOW,MEDIUM,MEDIUM,NO,PEO_SILVER,HIGH,MSAG5200-ISLND-PHG-NODE500241
1061,112852047,LOW,NO,NO,NO,NO,NO,NO,MSAG5200-ISLND-PHG-NODE500241
1062,112852233,LOW,LOW,LOW,LOW,MEDIUM,NO,NO,MSAG5200-ISLND-PHG-NODE500241
1063,112852276,LOW,LOW,LOW,LOW,NO,NO,NO,MSAG5200-ISLND-PHG-NODE500241
1064,112852495,LOW,LOW,NO,LOW,NO,NO,NO,MSAG5200-ISLND-PHG-NODE500241
1065,112852590,MEDIUM,MEDIUM,LOW,LOW,MEDIUM,NO,NO,MSAG5200-ISLND-PHG-NODE500241
1066,112852655,MEDIUM,MEDIUM,MEDIUM,LOW,MEDIUM,NO,NO,MSAG5200-ISLND-PHG-NODE500241
1067,112852805,LOW,LOW,LOW,LOW,MEDIUM,NO,NO,MSAG5200-ISLND-PHG-NODE500241
1068,112852849,LOW,LOW,NO,LOW,NO,NO,NO,MSAG5200-ISLND-PHG-NODE500241
1069,112852850,LOW,LOW,LOW,LOW,LOW,NO,NO,MSAG5200-ISLND-PHG-NODE500241
1070,112852956,MEDIUM,MEDIUM,MEDIUM,MEDIUM,HIGH,NO,NO,MSAG5200-ISLND-PHG-NODE500241
1071,112853005,LOW,LOW,LOW,LOW,NO,PEO_SILVER,NO,MSAG5200-ISLND-PHG-NODE500241
1072,112853006,MEDIUM,LOW,LOW,LOW,NO,PEO_SILVER,MEDIUM,MSAG5200-ISLND-PHG-NODE500241
1073,112853019,LOW,LOW,MEDIUM,LOW,NO,PEO_SILVER,HIGH,MSAG5200-ISLND-PHG-NODE500241
1074,112853124,MEDIUM,LOW,LOW,LOW,MEDIUM,NO,NO,MSAG5200-ISLND-PHG-NODE500241
1075,112853515,MEDIUM,MEDIUM,HIGH,HIGH,LOW,NO,NO,MSAG5200-ISLND-PHG-NODE500241
1076,112853637,LOW,LOW,LOW,LOW,NO,NO,NO,MSAG5200-ISLND-PHG-NODE500241
1077,112853681,LOW,NO,NO,NO,NO,NO,NO,MSAG5200-ISLND-PHG-NODE500241
1078,112853727,LOW,LOW,LOW,LOW,MEDIUM,NO,NO,MSAG5200-ISLND-PHG-NODE500241
1079,112853786,LOW,LOW,NO,LOW,NO,NO,NO,MSAG5200-ISLND-PHG-NODE500241
1080,112853810,MEDIUM,LOW,LOW,LOW,NO,NO,NO,MSAG5200-ISLND-PHG-NODE500241
1081,112854152,MEDIUM,LOW,LOW,LOW,LOW,PEO_ENTERTAINMENT,HIGH,MSAG5200-ISLND-PHG-NODE500241
1082,112854170,MEDIUM,MEDIUM,LOW,MEDIUM,LOW,PEO_SILVER,NO,MSAG5200-ISLND-PHG-NODE500241
1083,112854215,HIGH,HIGH,HIGH,HIGH,HIGH,PEO_TITANIUM,LOW,MSAG5200-ISLND-PHG-NODE500241
1084,112854220,LOW,NO,LOW,LOW,NO,NO,NO,MSAG5200-ISLND-PHG-NODE500241
1085,112854396,MEDIUM,MEDIUM,MEDIUM,LOW,MEDIUM,NO,NO,MSAG5200-ISLND-PHG-NODE500241
1086,112854547,HIGH,MEDIUM,MEDIUM,MEDIUM,LOW,NO,NO,MSAG5200-ISLND-PHG-NODE500241
1087,112854816,LOW,LOW,MEDIUM,LOW,NO,PEO_SILVER,NO,MSAG5200-ISLND-PHG-NODE500241
1088,112854914,LOW,MEDIUM,LOW,MEDIUM,HIGH,PEO_SILVER,NO,MSAG5200-ISLND-PHG-NODE500241
1089,112854933,LOW,LOW,LOW,LOW,NO,NO,NO,MSAG5200-ISLND-PHG-NODE500241
1090,112854968,MEDIUM,LOW,LOW,LOW,MEDIUM,PEO_SILVER,HIGH,MSAG5200-ISLND-PHG-NODE500241
1091,112854997,LOW,LOW,LOW,MEDIUM,LOW,NO,NO,MSAG5200-ISLND-PHG-NODE500241
1092,112856045,MEDIUM,HIGH,MEDIUM,MEDIUM,MEDIUM,PEO_SILVER,HIGH,MSAG5200-ISLND-PHG-NODE500241
1093,112856116,LOW,LOW,LOW,LOW,NO,NO,NO,MSAG5200-ISLND-PHG-NODE500241
1094,112856121,LOW,LOW,LOW,LOW,NO,PEO_SILVER,HIGH,MSAG5200-ISLND-PHG-NODE500241
1095,112856131,MEDIUM,LOW,MEDIUM,LOW,NO,PEO_SILVER,MEDIUM,MSAG5200-ISLND-PHG-NODE500241
1096,112856255,MEDIUM,MEDIUM,MEDIUM,MEDIUM,NO,NO,NO,MSAG5200-ISLND-PHG-NODE500241
1097,112856260,LOW,LOW,LOW,LOW,NO,PEO_SILVER,LOW,MSAG5200-ISLND-PHG-NODE500241
1098,112856349,LOW,LOW,LOW,LOW,NO,PEO_SILVER,HIGH,MSAG5200-ISLND-PHG-NODE500241
1099,112856396,LOW,LOW,LOW,LOW,LOW,NO,NO,MSAG5200-ISLND-PHG-NODE500241
1100,112856555,MEDIUM,LOW,MEDIUM,LOW,MEDIUM,NO,NO,MSAG5200-ISLND-PHG-NODE500241
1101,112856556,LOW,LOW,LOW,LOW,LOW,PEO_SILVER,MEDIUM,MSAG5200-ISLND-PHG-NODE500241
1102,112856844,LOW,LOW,MEDIUM,LOW,NO,PEO_SILVER,NO,MSAG5200-ISLND-PHG-NODE500241
1103,112856865,LOW,LOW,LOW,LOW,NO,NO,NO,MSAG5200-ISLND-PHG-NODE500241
1104,112856885,LOW,LOW,LOW,LOW,LOW,NO,NO,MSAG5200-ISLND-PHG-NODE500241
1105,112856899,LOW,LOW,LOW,MEDIUM,NO,NO,NO,MSAG5200-ISLND-PHG-NODE500241
1106,112856983,MEDIUM,LOW,MEDIUM,LOW,NO,NO,NO,MSAG5200-ISLND-PHG-NODE500241
1107,112856985,LOW,NO,NO,LOW,NO,NO,NO,MSAG5200-ISLND-PHG-NODE500241
1108,112858036,MEDIUM,MEDIUM,MEDIUM,MEDIUM,LOW,PEO_SILVER,HIGH,MSAG5200-ISLPK-PNU-NODE6136021
1109,112858062,MEDIUM,LOW,MEDIUM,MEDIUM,NO,PEO_ENTERTAINMENT,HIGH,MSAG5200-ISLPK-PNU-NODE6136021
1110,112858728,MEDIUM,LOW,MEDIUM,MEDIUM,NO,PEO_SILVER,HIGH,MSAG5200PK-NODE438641
1111,112858911,MEDIUM,MEDIUM,MEDIUM,MEDIUM,LOW,PEO_SILVER,MEDIUM,MSAG5200PK-NODE438641
1112,112859469,LOW,MEDIUM,MEDIUM,MEDIUM,NO,PEO_UTHAYAM,HIGH,MSAG5200PK-NODE438641
1113,112889887,MEDIUM,LOW,MEDIUM,LOW,NO,NO,NO,MSAG5200-ISLIDH-KGW-NODE6194491
1114,112890012,LOW,LOW,LOW,LOW,NO,NO,NO,MSAG5200-ISLND-PHG-NODE500241
1115,112890327,LOW,LOW,LOW,LOW,NO,NO,NO,MSAG5200-ISLND-PHG-NODE500241
1116,112890430,MEDIUM,LOW,MEDIUM,LOW,LOW,PEO_ENTERTAINMENT,MEDIUM,MSAG5200-ISLND-PHG-NODE500241
1117,112890736,MEDIUM,MEDIUM,MEDIUM,MEDIUM,NO,NO,NO,MSAG5200-ISLND-PHG-NODE500241
1118,112890768,LOW,NO,NO,NO,NO,PEO_UNNATHAM,NO,MSAG5200-ISLND-PHG-NODE500241
1119,112890860,MEDIUM,HIGH,MEDIUM,MEDIUM,LOW,NO,NO,MSAG5200-ISLND-PHG-NODE500241
1120,112894002,LOW,MEDIUM,MEDIUM,MEDIUM,LOW,NO,NO,MSAG5200-ISLHO-NODE524692
1121,112894977,MEDIUM,MEDIUM,MEDIUM,MEDIUM,MEDIUM,PRANAMA,MEDIUM,MSAG5200-ISLHO-NODE524692
1122,112895068,LOW,NO,NO,NO,NO,NO,NO,MSAG5200-ISLHO-NODE524692
1123,112895210,LOW,NO,LOW,NO,NO,NO,NO,MSAG5200-ISLHO-NODE524692
1124,112905506,LOW,MEDIUM,MEDIUM,MEDIUM,LOW,NO,NO,C300MKI-NODE10668164
1125,112905578,LOW,MEDIUM,MEDIUM,MEDIUM,NO,PEO_SILVER,NO,C300MKI-NODE10668164
1126,112905591,HIGH,HIGH,HIGH,MEDIUM,LOW,LEISURE_SPORTS,HIGH,C300MKI-NODE10668164
1127,112906230,LOW,LOW,LOW,LOW,NO,PEO_RELIGIOUS_PACKAGE,NO,C300MKI-NODE10668164
1128,112906418,LOW,LOW,MEDIUM,MEDIUM,NO,PEO_SILVER,MEDIUM,C300MKI-NODE10668164
1129,112907137,LOW,LOW,MEDIUM,LOW,NO,NO,NO,C300MKI-NODE10668164
1130,112907200,LOW,LOW,LOW,LOW,NO,NO,NO,C300MKI-NODE10668164
1131,112907710,LOW,LOW,MEDIUM,LOW,NO,PEO_UTHAYAM,NO,C300MKI-NODE10668164
1132,112909042,LOW,LOW,MEDIUM,LOW,NO,NO,NO,C300MKI-NODE10668164
1133,112909082,LOW,LOW,LOW,LOW,NO,PEO_SILVER,LOW,MSAG5200-ISLKI-KRB-NODE479411
1134,112909617,LOW,LOW,LOW,LOW,NO,NO,NO,C300MKI-NODE10668164
1135,112910084,LOW,LOW,LOW,LOW,NO,NO,NO,C300MKI-NODE10668164
1136,112910111,LOW,LOW,MEDIUM,LOW,LOW,PEO_SILVER,MEDIUM,C300MKI-NODE10668164
1137,112910146,LOW,LOW,LOW,LOW,LOW,NO,NO,C300MKI-NODE10668164
1138,112910200,MEDIUM,MEDIUM,MEDIUM,HIGH,LOW,NO,NO,C300MKI-NODE10668164
1139,112910214,LOW,LOW,LOW,LOW,NO,NO,NO,C300MKI-NODE10668164
1140,112910321,MEDIUM,MEDIUM,LOW,LOW,MEDIUM,NO,NO,C300MKI-NODE10668164
1141,112910335,LOW,LOW,MEDIUM,MEDIUM,MEDIUM,PEO_SILVER,MEDIUM,C300MKI-NODE10668164
1142,112910364,LOW,LOW,MEDIUM,LOW,LOW,NO,NO,C300MKI-NODE10668164
1143,112910374,HIGH,HIGH,HIGH,MEDIUM,LOW,NO,NO,C300MKI-NODE10668164
1144,112910407,MEDIUM,MEDIUM,MEDIUM,MEDIUM,NO,NO,NO,C300MKI-NODE10668164
1145,112910423,MEDIUM,MEDIUM,HIGH,MEDIUM,HIGH,NO,NO,C300MKI-NODE10668164
1146,112910462,MEDIUM,MEDIUM,MEDIUM,MEDIUM,NO,NO,NO,C300MKI-NODE10668164
1147,112910541,LOW,LOW,LOW,LOW,MEDIUM,NO,NO,C300MKI-NODE10668164
1148,112910608,LOW,HIGH,LOW,HIGH,MEDIUM,NO,NO,C300MKI-NODE10668164
1149,112910636,LOW,LOW,MEDIUM,MEDIUM,NO,NO,NO,C300MKI-NODE10668164
1150,112910653,MEDIUM,HIGH,MEDIUM,MEDIUM,MEDIUM,PEO_SILVER,HIGH,C300MKI-NODE10668164
1151,112910698,LOW,LOW,LOW,LOW,NO,PEO_SILVER_PLUS,LOW,C300MKI-NODE10668164
1152,112910759,LOW,LOW,LOW,LOW,NO,NO,NO,C300MKI-NODE10668164
1153,112910848,MEDIUM,MEDIUM,MEDIUM,MEDIUM,LOW,NO,NO,C300MKI-NODE10668164
1154,112910930,HIGH,HIGH,HIGH,MEDIUM,NO,NO,NO,C300MKI-NODE10668164
1155,112911026,HIGH,MEDIUM,HIGH,LOW,LOW,NO,NO,C300MKI-NODE10668164
1156,112911107,HIGH,HIGH,HIGH,HIGH,MEDIUM,NO,NO,C300MKI-NODE10668164
1157,112911176,MEDIUM,HIGH,MEDIUM,HIGH,NO,NO,NO,C300MKI-NODE10668164
1158,112911197,HIGH,MEDIUM,HIGH,MEDIUM,LOW,NO,NO,C300MKI-NODE10668164
1159,112911214,LOW,LOW,LOW,MEDIUM,HIGH,PEO_SILVER,MEDIUM,C300MKI-NODE10668164
1160,112911217,MEDIUM,MEDIUM,LOW,MEDIUM,HIGH,NO,NO,C300MKI-NODE10668164
1161,112911222,HIGH,HIGH,HIGH,HIGH,MEDIUM,NO,NO,C300MKI-NODE10668164
1162,112911229,HIGH,MEDIUM,HIGH,MEDIUM,NO,NO,NO,C300MKI-NODE10668164
1163,112911251,MEDIUM,HIGH,HIGH,HIGH,LOW,NO,NO,C300MKI-NODE10668164
1164,112911252,LOW,LOW,LOW,LOW,MEDIUM,LOTUS,HIGH,C300MKI-NODE10668164
1165,112911260,LOW,LOW,NO,LOW,NO,NO,NO,C300MKI-NODE10668164
1166,112911345,LOW,LOW,LOW,LOW,LOW,NO,NO,C300MKI-NODE10668164
1167,112911353,LOW,LOW,LOW,LOW,NO,NO,NO,C300MKI-NODE10668164
1168,112911355,LOW,LOW,LOW,LOW,NO,NO,NO,C300MKI-NODE10668164
1169,112911374,HIGH,HIGH,HIGH,MEDIUM,LOW,NO,NO,C300MKI-NODE10668164
1170,112911381,MEDIUM,HIGH,MEDIUM,HIGH,MEDIUM,NO,NO,C300MKI-NODE10668164
1171,112911382,LOW,LOW,LOW,LOW,NO,NO,NO,C300MKI-NODE10668164
1172,112911426,MEDIUM,HIGH,MEDIUM,HIGH,NO,NO,NO,C300MKI-NODE10668164
1173,112911444,MEDIUM,MEDIUM,MEDIUM,LOW,NO,NO,NO,C300MKI-NODE10668164
1174,112911450,MEDIUM,MEDIUM,HIGH,HIGH,LOW,NO,NO,C300MKI-NODE10668164
1175,112911486,MEDIUM,LOW,MEDIUM,LOW,NO,NO,NO,C300MKI-NODE10668164
1176,112911527,LOW,LOW,LOW,LOW,NO,PEO_UTHAYAM,LOW,C300MKI-NODE10668164
1177,112911769,LOW,LOW,LOW,MEDIUM,NO,NO,NO,C300MKI-NODE10668164
1178,112911774,HIGH,HIGH,HIGH,HIGH,LOW,NO,NO,C300MKI-NODE10668164
1179,112911992,LOW,LOW,LOW,LOW,NO,NO,NO,C300MKI-NODE10668164
1180,112912121,MEDIUM,MEDIUM,LOW,MEDIUM,LOW,PEO_SILVER,MEDIUM,C300MKI-NODE10668164
1181,112912161,MEDIUM,MEDIUM,MEDIUM,MEDIUM,NO,PEO_SILVER,MEDIUM,C300MKI-NODE10668164
1182,112912478,MEDIUM,MEDIUM,MEDIUM,MEDIUM,NO,NO,NO,C300MKI-NODE10668164
1183,112912544,LOW,LOW,MEDIUM,LOW,NO,PEO_SILVER_PLUS,MEDIUM,C300MKI-NODE10668164
1184,112912704,MEDIUM,MEDIUM,MEDIUM,MEDIUM,NO,NO,NO,C300MKI-NODE10668164
1185,112912890,LOW,LOW,MEDIUM,MEDIUM,NO,PEO_SILVER,NO,C300MKI-NODE10668164
1186,112912918,MEDIUM,MEDIUM,MEDIUM,MEDIUM,LOW,PRANAMA,MEDIUM,C300MKI-NODE10668164
1187,112912975,LOW,MEDIUM,MEDIUM,MEDIUM,MEDIUM,NO,NO,C300MKI-NODE10668164
1188,112913168,MEDIUM,LOW,MEDIUM,MEDIUM,LOW,NO,NO,C300MKI-NODE10668164
1189,112913359,MEDIUM,LOW,MEDIUM,LOW,NO,NO,NO,C300MKI-NODE10668164
1190,112913673,LOW,MEDIUM,LOW,LOW,NO,NO,NO,C300MKI-NODE10668164
1191,112914050,HIGH,HIGH,HIGH,LOW,NO,NO,NO,C300MKI-NODE10668164
1192,112914209,MEDIUM,LOW,MEDIUM,LOW,NO,NO,NO,C300MKI-NODE10668164
1193,112914594,MEDIUM,MEDIUM,HIGH,MEDIUM,LOW,PEO_SILVER,MEDIUM,C300MKI-NODE10668164
1194,112915457,LOW,LOW,LOW,LOW,NO,NO,NO,C300MKI-NODE10668164
1195,112915587,MEDIUM,MEDIUM,MEDIUM,MEDIUM,LOW,PEO_SILVER,NO,C300MKI-NODE10668164
1196,112915694,MEDIUM,MEDIUM,LOW,LOW,NO,PEO_SILVER,MEDIUM,C300MKI-NODE10668164
1197,112915802,HIGH,MEDIUM,MEDIUM,MEDIUM,NO,NO,NO,C300MKI-NODE10668164
1198,112915811,LOW,LOW,LOW,LOW,NO,NO,NO,C300MKI-NODE10668164
1199,112916376,LOW,LOW,LOW,LOW,NO,PEO_SILVER,HIGH,C300MKI-NODE10668164
1200,112916610,HIGH,HIGH,HIGH,HIGH,MEDIUM,NO,NO,C300MKI-NODE10668164
1201,112916840,LOW,LOW,MEDIUM,LOW,LOW,NO,NO,C300MKI-NODE10668164
1202,112917966,LOW,LOW,MEDIUM,MEDIUM,NO,PEO_SILVER,HIGH,C300MKI-NODE10668164
